ID,Posted at,Screen name,Text
511577335615983616,2014-09-15 18:08:36 +0000,rgs1000,"RT @MotorWeek: Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511576438336913409,2014-09-15 18:05:02 +0000,danielparedodge,"Dodge s'offre la berline la plus rapide du monde !

Voyez le Charger SRT Hellcat 2015 http://t.co/2yHnboTXEG"
511574209450242048,2014-09-15 17:56:10 +0000,OrianaSchooley,A little #hellcat action this past weekend at the #mopar360 show in SB #mossbros #dodge #challenger… http://t.co/ME7OTPr9fL
511573153613488128,2014-09-15 17:51:59 +0000,cuervo2lares,I liked a @YouTube video http://t.co/bb8DSRUxpI 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511573089361350657,2014-09-15 17:51:43 +0000,rogrmecca,"RT @MotorWeek: Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511572930837635072,2014-09-15 17:51:05 +0000,CruzinNitro,"RT @MotorWeek: Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511572819680186368,2014-09-15 17:50:39 +0000,MichaelaHakkila,"RT @MotorWeek: Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511572511499112448,2014-09-15 17:49:25 +0000,motorator,RT @CarCastShow: Is the Dodge Hellcat more awesome than the Mercury Bobcat is lame? Tough call! http://t.co/HDrbPawtYa
511572180673757184,2014-09-15 17:48:07 +0000,MotorWeek,"Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511569369424752641,2014-09-15 17:36:56 +0000,dupagedcj,http://t.co/id7jxmzshW http://t.co/s5EYDzUkDq
511567736061693953,2014-09-15 17:30:27 +0000,KingPins973,"Мне понравилось видео ""2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116"""
511567676343189505,2014-09-15 17:30:13 +0000,AutomotiveRDT,Motor Trend Ignition : The Dodge Hellcat http://t.co/tBVn7CxPGv
511566557827563520,2014-09-15 17:25:46 +0000,Arrex_,"They have the 2015 Dodge Challenger Hellcat SRT in front of the OC, jesus fucking christ that thing is godly"
511566227609632768,2014-09-15 17:24:27 +0000,Nandhaguru_D,I liked a @YouTube video http://t.co/Q2MzM6wwsB 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511564497559887872,2014-09-15 17:17:35 +0000,djcloda,I liked a @YouTube video http://t.co/PQ4jNnyI3d 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511564476534243328,2014-09-15 17:17:30 +0000,Nlochmandy,2014 Chevrolet Camaro ZL1 vs. 2015 Dodge Challenger SRT Hellcat http://t.co/hmdWWRS9Tn
511563655448502272,2014-09-15 17:14:14 +0000,alsinany,أعجبني فيديو @YouTube على http://t.co/3GMxw9C6t9 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! –
511562859621269504,2014-09-15 17:11:04 +0000,davidperezlazo,Watch the 2015 Dodge Challenger SRT Hellcat Burn Rubber on Ignition http://t.co/cCg7fwoaBt
